transaction_id,account_id,customer_id,aml_risk_score,aml_risk_band,aml_risk_reasons
TXN0002715,ACCT000029,CUST000014,29,Low,New beneficiary high-value payment; Cross-border transaction; Synthetic suspicious helper label present
TXN0002716,ACCT000501,CUST000310,8,Info,Cross-border transaction
TXN0002717,ACCT000365,CUST000457,8,Info,Cross-border transaction
TXN0002718,ACCT000084,CUST000038,53,Medium,Structuring pattern indicator; Repeated round-amount activity; High-value transaction; Cross-border transaction; Synthetic suspicious helper label present
TXN0002719,ACCT000086,CUST000370,8,Info,Cross-border transaction
TXN0002720,ACCT000687,CUST000196,8,Info,Cross-border transaction
TXN0002721,ACCT000022,CUST000327,8,Info,Cross-border transaction
TXN0002722,ACCT000016,CUST000350,37,Low,Account takeover style activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0002723,ACCT000012,CUST000399,8,Info,Cross-border transaction
TXN0002724,ACCT000440,CUST000092,8,Info,Cross-border transaction
TXN0002725,ACCT000649,CUST000049,0,Info,No material AML indicators
TXN0002726,ACCT000121,CUST000011,8,Info,Cross-border transaction
TXN0002727,ACCT000558,CUST000302,8,Info,Cross-border transaction
TXN0002728,ACCT000504,CUST000298,8,Info,Cross-border transaction
TXN0002729,ACCT000161,CUST000065,8,Info,Cross-border transaction
TXN0002730,ACCT000050,CUST000378,8,Info,Cross-border transaction
TXN0002731,ACCT000342,CUST000500,37,Low,Account takeover style activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0002732,ACCT000057,CUST000051,8,Info,Cross-border transaction
TXN0002733,ACCT000080,CUST000193,0,Info,No material AML indicators
TXN0002734,ACCT000327,CUST000077,8,Info,Cross-border transaction
TXN0002735,ACCT000571,CUST000065,8,Info,Cross-border transaction
TXN0002736,ACCT000696,CUST000196,0,Info,No material AML indicators
TXN0002737,ACCT000440,CUST000092,8,Info,Cross-border transaction
TXN0002738,ACCT000194,CUST000117,8,Info,Cross-border transaction
TXN0002739,ACCT000230,CUST000208,0,Info,No material AML indicators
TXN0002740,ACCT000429,CUST000057,0,Info,No material AML indicators
TXN0002741,ACCT000122,CUST000023,8,Info,Cross-border transaction
TXN0002742,ACCT000364,CUST000104,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0002743,ACCT000539,CUST000218,5,Info,Synthetic suspicious helper label present
TXN0002744,ACCT000590,CUST000375,0,Info,No material AML indicators
TXN0002745,ACCT000042,CUST000081,8,Info,Cross-border transaction
TXN0002746,ACCT000203,CUST000139,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0002747,ACCT000179,CUST000306,8,Info,Cross-border transaction
TXN0002748,ACCT000389,CUST000332,8,Info,Cross-border transaction
TXN0002749,ACCT000130,CUST000015,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0002750,ACCT000666,CUST000330,8,Info,Cross-border transaction
TXN0002751,ACCT000642,CUST000009,8,Info,Cross-border transaction
TXN0002752,ACCT000233,CUST000422,8,Info,Cross-border transaction
TXN0002753,ACCT000285,CUST000285,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0002754,ACCT000308,CUST000499,8,Info,Cross-border transaction
TXN0002755,ACCT000030,CUST000037,8,Info,Cross-border transaction
TXN0002756,ACCT000623,CUST000402,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0002757,ACCT000546,CUST000238,45,Medium,Structuring pattern indicator; Repeated round-amount activity; High-value transaction; Synthetic suspicious helper label present
TXN0002758,ACCT000233,CUST000422,8,Info,Cross-border transaction
TXN0002759,ACCT000384,CUST000112,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0002760,ACCT000267,CUST000155,0,Info,No material AML indicators
TXN0002761,ACCT000160,CUST000369,41,Medium,Rapid movement of funds; High-value transaction; Cross-border transaction; Synthetic suspicious helper label present
TXN0002762,ACCT000213,CUST000232,8,Info,Cross-border transaction
TXN0002763,ACCT000075,CUST000357,0,Info,No material AML indicators
TXN0002764,ACCT000567,CUST000192,8,Info,Cross-border transaction
TXN0002765,ACCT000459,CUST000306,8,Info,Cross-border transaction
TXN0002766,ACCT000652,CUST000454,8,Info,Cross-border transaction
TXN0002767,ACCT000005,CUST000267,0,Info,No material AML indicators
TXN0002768,ACCT000442,CUST000235,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0002769,ACCT000393,CUST000063,8,Info,Cross-border transaction
TXN0002770,ACCT000437,CUST000080,8,Info,Cross-border transaction
TXN0002771,ACCT000693,CUST000133,29,Low,New beneficiary high-value payment; Cross-border transaction; Synthetic suspicious helper label present
TXN0002772,ACCT000274,CUST000013,8,Info,Cross-border transaction
TXN0002773,ACCT000099,CUST000377,43,Medium,Structuring pattern indicator; Repeated round-amount activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0002774,ACCT000009,CUST000284,0,Info,No material AML indicators
TXN0002775,ACCT000345,CUST000437,0,Info,No material AML indicators
TXN0002776,ACCT000122,CUST000023,8,Info,Cross-border transaction
TXN0002777,ACCT000099,CUST000377,0,Info,No material AML indicators
TXN0002778,ACCT000104,CUST000247,8,Info,Cross-border transaction
TXN0002779,ACCT000194,CUST000117,0,Info,No material AML indicators
TXN0002780,ACCT000082,CUST000418,0,Info,No material AML indicators
TXN0002781,ACCT000341,CUST000390,8,Info,Cross-border transaction
TXN0002782,ACCT000458,CUST000359,8,Info,Cross-border transaction
TXN0002783,ACCT000203,CUST000139,8,Info,Cross-border transaction
TXN0002784,ACCT000096,CUST000177,23,Low,High-value transaction; Cross-border transaction; Synthetic suspicious helper label present
TXN0002785,ACCT000401,CUST000466,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0002786,ACCT000060,CUST000068,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0002787,ACCT000517,CUST000166,8,Info,Cross-border transaction
TXN0002788,ACCT000268,CUST000165,8,Info,Cross-border transaction
TXN0002789,ACCT000287,CUST000323,37,Low,Account takeover style activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0002790,ACCT000175,CUST000248,8,Info,Cross-border transaction
TXN0002791,ACCT000198,CUST000384,29,Low,New beneficiary high-value payment; Cross-border transaction; Synthetic suspicious helper label present
TXN0002792,ACCT000103,CUST000005,33,Low,Mule-account style activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0002793,ACCT000391,CUST000373,8,Info,Cross-border transaction
TXN0002794,ACCT000103,CUST000005,8,Info,Cross-border transaction
TXN0002795,ACCT000477,CUST000466,8,Info,Cross-border transaction
TXN0002796,ACCT000180,CUST000023,8,Info,Cross-border transaction
TXN0002797,ACCT000396,CUST000400,59,Medium,High-risk jurisdiction exposure; Account takeover style activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0002798,ACCT000376,CUST000043,8,Info,Cross-border transaction
TXN0002799,ACCT000444,CUST000326,29,Low,New beneficiary high-value payment; Cross-border transaction; Synthetic suspicious helper label present
TXN0002800,ACCT000531,CUST000439,8,Info,Cross-border transaction
TXN0002801,ACCT000393,CUST000063,0,Info,No material AML indicators
TXN0002802,ACCT000597,CUST000341,8,Info,Cross-border transaction
TXN0002803,ACCT000182,CUST000394,8,Info,Cross-border transaction
TXN0002804,ACCT000526,CUST000382,0,Info,No material AML indicators
TXN0002805,ACCT000241,CUST000376,8,Info,Cross-border transaction
TXN0002806,ACCT000440,CUST000092,8,Info,Cross-border transaction
TXN0002807,ACCT000345,CUST000437,55,Medium,High-risk jurisdiction exposure; Mule-account style activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0002808,ACCT000636,CUST000091,8,Info,Cross-border transaction
TXN0002809,ACCT000190,CUST000105,8,Info,Cross-border transaction
TXN0002810,ACCT000364,CUST000104,8,Info,Cross-border transaction
TXN0002811,ACCT000116,CUST000366,8,Info,Cross-border transaction
TXN0002812,ACCT000444,CUST000326,8,Info,Cross-border transaction
TXN0002813,ACCT000026,CUST000051,8,Info,Cross-border transaction
TXN0002814,ACCT000289,CUST000273,8,Info,Cross-border transaction
TXN0002815,ACCT000007,CUST000055,8,Info,Cross-border transaction
TXN0002816,ACCT000230,CUST000208,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0002817,ACCT000339,CUST000139,8,Info,Cross-border transaction
TXN0002818,ACCT000233,CUST000422,8,Info,Cross-border transaction
TXN0002819,ACCT000271,CUST000166,8,Info,Cross-border transaction
TXN0002820,ACCT000104,CUST000247,8,Info,Cross-border transaction
TXN0002821,ACCT000501,CUST000310,8,Info,Cross-border transaction
TXN0002822,ACCT000558,CUST000302,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0002823,ACCT000319,CUST000197,8,Info,Cross-border transaction
TXN0002824,ACCT000039,CUST000409,8,Info,Cross-border transaction
TXN0002825,ACCT000044,CUST000400,37,Low,Account takeover style activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0002826,ACCT000473,CUST000249,53,Medium,Structuring pattern indicator; Repeated round-amount activity; High-value transaction; Cross-border transaction; Synthetic suspicious helper label present
TXN0002827,ACCT000651,CUST000006,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0002828,ACCT000606,CUST000325,8,Info,Cross-border transaction
TXN0002829,ACCT000284,CUST000491,8,Info,Cross-border transaction
TXN0002830,ACCT000349,CUST000302,8,Info,Cross-border transaction
TXN0002831,ACCT000115,CUST000286,13,Low,Cross-border transaction; Synthetic suspicious helper label present
TXN0002832,ACCT000050,CUST000378,8,Info,Cross-border transaction
TXN0002833,ACCT000537,CUST000292,8,Info,Cross-border transaction
TXN0002834,ACCT000300,CUST000211,8,Info,Cross-border transaction
TXN0002835,ACCT000348,CUST000338,0,Info,No material AML indicators
TXN0002836,ACCT000241,CUST000376,0,Info,No material AML indicators
TXN0002837,ACCT000220,CUST000229,8,Info,Cross-border transaction
TXN0002838,ACCT000690,CUST000233,63,Medium,High-risk jurisdiction exposure; Rapid movement of funds; High-value transaction; Cross-border transaction; Synthetic suspicious helper label present
TXN0002839,ACCT000572,CUST000354,8,Info,Cross-border transaction
TXN0002840,ACCT000484,CUST000411,33,Low,Mule-account style activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0002841,ACCT000273,CUST000205,8,Info,Cross-border transaction
TXN0002842,ACCT000505,CUST000234,29,Low,Account takeover style activity; Synthetic suspicious helper label present
TXN0002843,ACCT000238,CUST000466,35,Low,High-risk jurisdiction exposure; Cross-border transaction; Synthetic suspicious helper label present
TXN0002844,ACCT000362,CUST000298,8,Info,Cross-border transaction
TXN0002845,ACCT000102,CUST000500,8,Info,Cross-border transaction
TXN0002846,ACCT000497,CUST000428,8,Info,Cross-border transaction
TXN0002847,ACCT000043,CUST000150,8,Info,Cross-border transaction
TXN0002848,ACCT000506,CUST000123,0,Info,No material AML indicators
TXN0002849,ACCT000423,CUST000328,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0002850,ACCT000047,CUST000078,8,Info,Cross-border transaction
TXN0002851,ACCT000355,CUST000206,8,Info,Cross-border transaction
TXN0002852,ACCT000156,CUST000110,25,Low,Mule-account style activity; Synthetic suspicious helper label present
TXN0002853,ACCT000334,CUST000123,65,Medium,High-risk jurisdiction exposure; Structuring pattern indicator; Repeated round-amount activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0002854,ACCT000010,CUST000442,8,Info,Cross-border transaction
TXN0002855,ACCT000506,CUST000123,8,Info,Cross-border transaction
TXN0002856,ACCT000357,CUST000238,8,Info,Cross-border transaction
TXN0002857,ACCT000254,CUST000138,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0002858,ACCT000614,CUST000309,41,Medium,Rapid movement of funds; High-value transaction; Cross-border transaction; Synthetic suspicious helper label present
TXN0002859,ACCT000452,CUST000410,37,Low,Account takeover style activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0002860,ACCT000427,CUST000372,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0002861,ACCT000103,CUST000005,8,Info,Cross-border transaction
TXN0002862,ACCT000351,CUST000085,8,Info,Cross-border transaction
TXN0002863,ACCT000491,CUST000025,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0002864,ACCT000649,CUST000049,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0002865,ACCT000423,CUST000328,8,Info,Cross-border transaction
TXN0002866,ACCT000121,CUST000011,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0002867,ACCT000475,CUST000482,8,Info,Cross-border transaction
TXN0002868,ACCT000053,CUST000329,43,Medium,Structuring pattern indicator; Repeated round-amount activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0002869,ACCT000220,CUST000229,8,Info,Cross-border transaction
TXN0002870,ACCT000643,CUST000266,8,Info,Cross-border transaction
TXN0002871,ACCT000562,CUST000395,8,Info,Cross-border transaction
TXN0002872,ACCT000632,CUST000224,5,Info,Synthetic suspicious helper label present
TXN0002873,ACCT000247,CUST000217,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0002874,ACCT000479,CUST000103,29,Low,New beneficiary high-value payment; Cross-border transaction; Synthetic suspicious helper label present
TXN0002875,ACCT000491,CUST000025,8,Info,Cross-border transaction
TXN0002876,ACCT000173,CUST000477,41,Medium,Rapid movement of funds; High-value transaction; Cross-border transaction; Synthetic suspicious helper label present
TXN0002877,ACCT000660,CUST000134,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0002878,ACCT000679,CUST000400,8,Info,Cross-border transaction
TXN0002879,ACCT000078,CUST000468,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0002880,ACCT000536,CUST000046,8,Info,Cross-border transaction
TXN0002881,ACCT000314,CUST000484,8,Info,Cross-border transaction
TXN0002882,ACCT000472,CUST000121,8,Info,Cross-border transaction
TXN0002883,ACCT000389,CUST000332,8,Info,Cross-border transaction
TXN0002884,ACCT000157,CUST000416,8,Info,Cross-border transaction
TXN0002885,ACCT000068,CUST000176,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0002886,ACCT000360,CUST000349,8,Info,Cross-border transaction
TXN0002887,ACCT000587,CUST000223,8,Info,Cross-border transaction
TXN0002888,ACCT000576,CUST000003,43,Medium,Structuring pattern indicator; Repeated round-amount activity; Cross-border transaction; Synthetic suspicious helper label present
TXN0002889,ACCT000193,CUST000443,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0002890,ACCT000603,CUST000244,8,Info,Cross-border transaction
TXN0002891,ACCT000250,CUST000060,35,Low,High-risk jurisdiction exposure; Cross-border transaction; Synthetic suspicious helper label present
TXN0002892,ACCT000394,CUST000163,8,Info,Cross-border transaction
TXN0002893,ACCT000228,CUST000053,8,Info,Cross-border transaction
TXN0002894,ACCT000366,CUST000282,8,Info,Cross-border transaction
TXN0002895,ACCT000371,CUST000394,0,Info,No material AML indicators
TXN0002896,ACCT000489,CUST000434,8,Info,Cross-border transaction
TXN0002897,ACCT000331,CUST000166,8,Info,Cross-border transaction
TXN0002898,ACCT000370,CUST000334,8,Info,Cross-border transaction
TXN0002899,ACCT000456,CUST000356,8,Info,Cross-border transaction
TXN0002900,ACCT000293,CUST000196,8,Info,Cross-border transaction
TXN0002901,ACCT000368,CUST000441,8,Info,Cross-border transaction
TXN0002902,ACCT000060,CUST000068,30,Low,High-risk jurisdiction exposure; Cross-border transaction
TXN0002903,ACCT000609,CUST000304,8,Info,Cross-border transaction
TXN0002904,ACCT000089,CUST000405,8,Info,Cross-border transaction
TXN0002905,ACCT000612,CUST000248,41,Medium,Rapid movement of funds; High-value transaction; Cross-border transaction; Synthetic suspicious helper label present
